mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24.949294757843017,0.05081258349995914,0.007601022720336914,0.0005115774958125418,0.07549205077215224,5,2,10,159,0.6304145874152045,"{'learning_rate': np.float64(0.07549205077215224), 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 159, 'subsample': np.float64(0.6304145874152045)}",0.9803613351855011,0.9850023152097093,0.9816266777029647,0.9760322340128842,0.9794476050935009,0.9804940334409119,0.0029198548861350854,5,0.9992713081833171,0.9991721339510587,0.9991663521185002,0.9993379630963,0.9994351847661263,0.9992765884230603,0.0001019905005822537
49.83390264511108,6.337636931588659,0.017257118225097658,0.008934639797364438,0.48849357095038887,7,4,6,136,0.9413181715946699,"{'learning_rate': np.float64(0.48849357095038887), 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 136, 'subsample': np.float64(0.9413181715946699)}",0.9783003923671192,0.9829681800826977,0.9760814257639558,0.9690616409229835,0.9765180533726434,0.97658593850188,0.004484340647213114,22,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
41.18441395759582,4.461418927301124,0.030669212341308594,0.034328142386588094,0.0032308353423738173,2,3,4,403,0.923330571119153,"{'learning_rate': np.float64(0.0032308353423738173), 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 403, 'subsample': np.float64(0.923330571119153)}",0.9629391790347607,0.9689376030674498,0.9622715531014789,0.959067584587452,0.9609124785243449,0.9628256796630972,0.0033304403087052533,49,0.9642640489546771,0.963469689773653,0.9641874785295795,0.966923323747805,0.9638726509906121,0.9645434383992653,0.0012224166246726036
42.11979088783264,0.808062318334778,0.015181779861450195,0.003969053945295143,0.20473570003212696,7,1,9,215,0.5420699824975244,"{'learning_rate': np.float64(0.20473570003212696), 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 215, 'subsample': np.float64(0.5420699824975244)}",0.9804076393796862,0.9651540629899512,0.9794622406558033,0.9689445564245648,0.9713252745590832,0.9730587548018178,0.005956953421019144,39,0.999995706853163,0.9948445657296531,0.9997727430769053,0.9999987555219902,0.9941577852842659,0.9977539112931954,0.0026659733155215137
41.199611043930055,2.4146614614507587,0.01734189987182617,0.005654634624437614,0.002730430026208959,7,4,4,211,0.5507357714330161,"{'learning_rate': np.float64(0.002730430026208959), 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 211, 'subsample': np.float64(0.5507357714330161)}",0.9789478387314275,0.9834088822817407,0.9774823743110106,0.9722298336180492,0.9770616018948175,0.9778261061674091,0.00359016873994983,15,0.9911806824447178,0.9906976399174661,0.9913855454336318,0.9913970251083344,0.9915800903633262,0.9912481966534953,0.0003029319788249771
79.05863699913024,5.1526598253733615,0.02307553291320801,0.009577512866794114,0.06176911409536507,6,2,3,293,0.8459475988463466,"{'learning_rate': np.float64(0.06176911409536507), 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 293, 'subsample': np.float64(0.8459475988463466)}",0.9819706090220066,0.9872005459020788,0.9826105127244018,0.9748402487720356,0.9805347021378491,0.9814313237116743,0.003980237157821533,1,0.9999955544337487,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975107050417,1.1533563685648644e-06
10.522819089889527,0.030378600449399086,0.004836130142211914,0.00017260394666581333,0.057494179877722436,2,4,2,167,0.6186245437484,"{'learning_rate': np.float64(0.057494179877722436), 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 167, 'subsample': np.float64(0.6186245437484)}",0.9746651069464414,0.9809559785213527,0.9763286041495071,0.9708935254711635,0.9751325534746857,0.9755951537126301,0.003239156873680928,28,0.9812608205082557,0.9799567454024717,0.981904324632197,0.9820501571369366,0.9813153309684188,0.9812974757296559,0.0007394613061438721
43.673979711532596,0.4250742267250519,0.012062358856201171,0.0014126008501529354,0.007555166239631481,5,7,4,227,0.7841543016677358,"{'learning_rate': np.float64(0.007555166239631481), 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 227, 'subsample': np.float64(0.7841543016677358)}",0.9776521336485268,0.9831318694709136,0.9768810966264216,0.9722212962067062,0.9769343538114663,0.9773641499528068,0.0034703467533252256,19,0.9863681156469096,0.9856159766436554,0.9865905462643842,0.9876325299237279,0.9867127082894274,0.9865839753536207,0.000648027614781672
14.791911506652832,0.0625877407250038,0.006200408935546875,0.0006125778633086056,0.00178988607175397,4,6,8,121,0.6219948216895418,"{'learning_rate': np.float64(0.00178988607175397), 'max_depth': 4, 'min_samples_leaf': 6, 'min_samples_split': 8, 'n_estimators': 121, 'subsample': np.float64(0.6219948216895418)}",0.9715736927188685,0.9783800030869462,0.972653045294626,0.9663292627498108,0.9732531033490234,0.972437821439855,0.0038492008610166144,40,0.9771221507476782,0.9755367856127454,0.9766988762973112,0.9777252404877562,0.9771936959925115,0.9768553498276005,0.0007355903986959218
88.7080234527588,0.548439901768951,0.014354276657104491,0.0014263944780511912,0.42279155229463655,6,3,7,363,0.8155693129986314,"{'learning_rate': np.float64(0.42279155229463655), 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 363, 'subsample': np.float64(0.8155693129986314)}",0.9370076117596406,0.980364584602637,0.9735738660894833,0.9661288368549477,0.9732722108886958,0.9660694220390807,0.01521276350486508,46,0.9739988483189055,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9947981694820731,0.010399660599540178
