mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.798922634124756,0.26058378452036557,0.003361034393310547,9.483443568027472e-05,relu,0.018274508859816022,32,"(256, 128)",0.003804968634158323,adam,"{'activation': 'relu', 'alpha': np.float64(0.018274508859816022), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.003804968634158323), 'solver': 'adam'}",0.9735440580345902,0.975801590589688,0.9738137266938834,0.9663890246292121,0.9711459889208793,0.9721388777736506,0.003232390913880034,29,0.990735820980756,0.9879655981252818,0.9822037612798598,0.9861101269575829,0.9910990107212543,0.987622863612947,0.0032725100923691065
1.6133888721466065,0.3911948535532879,0.003955364227294922,4.414569638811338e-05,relu,1.97778285124627e-05,128,"(512,)",0.0001705053926026929,adam,"{'activation': 'relu', 'alpha': np.float64(1.97778285124627e-05), 'batch_size': 128, 'hidden_layer_sizes': (512,), 'learning_rate_init': np.float64(0.0001705053926026929), 'solver': 'adam'}",0.9745765603294909,0.979103810753946,0.975231750063624,0.9651677682637588,0.9722054410142119,0.9732570660850064,0.0046123208828262345,9,0.9870947752047349,0.9926555435042604,0.9860295914520921,0.9839438209101666,0.9924752510150243,0.9884397964172557,0.003518220661323441
1.6342138290405273,0.39808602924239733,0.00393972396850586,1.1850722525410285e-05,relu,0.02512779099948727,256,"(512,)",0.00015517445651473896,adam,"{'activation': 'relu', 'alpha': np.float64(0.02512779099948727), 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate_init': np.float64(0.00015517445651473896), 'solver': 'adam'}",0.9736464146743679,0.9727195184363805,0.976326977975918,0.9659922382734589,0.9721347024630838,0.9721639703646417,0.003403763821959271,28,0.985726353702867,0.9757023893064165,0.9895235269583653,0.9880093019905705,0.9900545635034016,0.9858032270923243,0.005269043410816
0.8757075309753418,0.42025883580733636,0.003580141067504883,2.5559272326554367e-05,relu,0.00017535949529764417,256,"(256, 128, 64)",0.002878805718308925,adam,"{'activation': 'relu', 'alpha': np.float64(0.00017535949529764417), 'batch_size': 256, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate_init': np.float64(0.002878805718308925), 'solver': 'adam'}",0.9746854158035402,0.9771777187466999,0.9719159821153428,0.9672866724504241,0.9699580691140037,0.9722047716460022,0.0034699443701741877,26,0.9971521702593955,0.980355804832427,0.9946725166276231,0.9922706994662306,0.9965209220373131,0.9921944226445978,0.0061578810974566665
0.8239106655120849,0.323669664424063,0.00412135124206543,3.05865670279977e-05,tanh,0.00012557036943140686,128,"(256,)",0.000583248659760873,adam,"{'activation': 'tanh', 'alpha': np.float64(0.00012557036943140686), 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.000583248659760873), 'solver': 'adam'}",0.968588696902493,0.979381635919057,0.9715265135407409,0.9686404619633933,0.9716135138277606,0.9719501644306889,0.003943936524655842,32,0.9811819180581036,0.9980295980212301,0.9844759749456609,0.9975836046676357,0.988292128666429,0.9899126448718117,0.006828434607908681
2.195616436004639,0.31564718320832513,0.003625154495239258,1.839071347778024e-05,relu,0.007128188058401363,32,"(256, 128, 64)",0.0013260331922696556,adam,"{'activation': 'relu', 'alpha': np.float64(0.007128188058401363), 'batch_size': 32, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate_init': np.float64(0.0013260331922696556), 'solver': 'adam'}",0.9747447176662687,0.9771834052266875,0.9731364253940016,0.9655027600231242,0.9703516031225786,0.9721837822865321,0.004011361051466219,27,0.9872141196061563,0.9876379471909407,0.9960465727354982,0.9956444031582516,0.9963041796835256,0.9925694444748745,0.004206975370381925
0.6402147293090821,0.1498112436740926,0.0026312828063964843,3.182815700952159e-05,relu,0.00010574827482766085,128,"(256,)",0.0026383097314635357,adam,"{'activation': 'relu', 'alpha': np.float64(0.00010574827482766085), 'batch_size': 128, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.0026383097314635357), 'solver': 'adam'}",0.9744758283982811,0.9769047677072924,0.9754529096717487,0.9620154307611875,0.96664717968649,0.9710992232449998,0.005768819153052264,43,0.9932800058447766,0.9962640223320861,0.9910094337020595,0.9979070673601407,0.9980062700357785,0.9952933598549683,0.0027400420387341928
2.892200469970703,0.38607428528180643,0.005914926528930664,6.956921772942856e-05,tanh,1.263794633808287e-05,32,"(256, 128)",0.0001155735281626988,adam,"{'activation': 'tanh', 'alpha': np.float64(1.263794633808287e-05), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0001155735281626988), 'solver': 'adam'}",0.9739453610508616,0.9750745335055525,0.9735120714930957,0.9664313051425302,0.9726981716117251,0.972332288560753,0.0030485824139163506,22,0.9914182026987178,0.9830327978128015,0.9901748207151645,0.9940722464692254,0.9933808754410087,0.9904157886273837,0.003942914572618379
4.0317729949951175,0.43457353977037916,0.006694793701171875,0.00010479205816001326,relu,0.00079704142308987,32,"(512, 256)",0.006533305220227739,adam,"{'activation': 'relu', 'alpha': np.float64(0.00079704142308987), 'batch_size': 32, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.006533305220227739), 'solver': 'adam'}",0.9744327736212317,0.9791655496795263,0.97097198834684,0.9646636544511217,0.9701759763749501,0.9718819884947341,0.00480415845453424,34,0.9906296862619098,0.9835929899669412,0.9891209256234417,0.9931508247917696,0.9927825608909122,0.9898553975069948,0.0034578850960326362
1.4892576694488526,0.19199371469218618,0.003505086898803711,3.2933054432966636e-05,relu,0.00261619142051696,128,"(256, 128)",0.00025475484334388116,adam,"{'activation': 'relu', 'alpha': np.float64(0.00261619142051696), 'batch_size': 128, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.00025475484334388116), 'solver': 'adam'}",0.9739502351765652,0.9769884401985394,0.9741747372306752,0.9664727725690535,0.9685693168688678,0.9720311004087403,0.00389184862304082,30,0.9942190110500012,0.9948995129285195,0.9953824278384346,0.9925755711811199,0.9968183776791643,0.994778980135448,0.001393297959693508
