mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.6662526607513428,0.02373337817274707,0.04945664405822754,0.0007387547374545809,40,log2,7,6,379,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 379}",0.9780558737276501,0.9819592360620315,0.9773173176917116,0.9718846782737516,0.9771270553817808,0.977268832227385,0.0032134370311500756,48,0.9952218291833592,0.9951424186684926,0.9952851553735875,0.9956197167781388,0.9953448649205472,0.995322796984825,0.00016296998636608902
3.1521607875823974,0.08466926424644688,0.06532139778137207,0.00027048927299114006,10,sqrt,4,13,479,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 479}",0.9793775741476373,0.9831111544366729,0.9781157689239854,0.9728115972195684,0.9786889951141614,0.9784210179684051,0.0033028160615525748,37,0.9944074522525863,0.9943933788599962,0.9946973045977773,0.9949832551674157,0.9948232000568499,0.994660918186925,0.00023124998443959762
1.2781107425689697,0.06306529975371367,0.03292703628540039,0.0018492376996434967,40,sqrt,5,14,164,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 164}",0.9803759575626122,0.9841184737487714,0.9780751145842566,0.9740385451925837,0.9791577396512345,0.9791531661478917,0.0032702006673148445,28,0.9966411079631422,0.9965780571320805,0.9967332198267799,0.9970275515748513,0.996796992975404,0.9967553858944516,0.0001554358883123817
6.957584381103516,0.22944440162691418,0.03408923149108887,0.001392498423066991,,0.3,1,9,228,"{'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 228}",0.9818479435251303,0.9856497615740177,0.9782743208489276,0.9752898857694363,0.980335495873178,0.980279481518138,0.0034704424386161068,9,0.9997685003128662,0.999794005161531,0.9998201348313192,0.999827982662034,0.9998271699417011,0.9998075585818904,2.3104779226949182e-05
26.743997955322264,1.388846667979071,0.08298826217651367,0.01628493423008205,30,0.5,7,12,598,"{'max_depth': 30, 'max_features': 0.5, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 598}",0.9812516754807107,0.9849657592669314,0.9796199794939511,0.9754476246075839,0.9795557456371795,0.9801681568972713,0.003070829599082501,13,0.9968783741847846,0.9969357346910449,0.9970291516180068,0.9971899432563744,0.9971089759932065,0.9970284359486834,0.00011285732368272154
18.34243221282959,0.5164114184251956,0.04895596504211426,0.0006035715091332959,,0.5,3,4,388,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 388}",0.981982794336266,0.9852208385120919,0.9786471211442407,0.9755476342833168,0.9801509251708093,0.9803098626893447,0.0032368247959588415,8,0.999494297786484,0.9995265598958508,0.999532431833463,0.9995444956509049,0.9995728900675365,0.9995341350468478,2.552091262772245e-05
1.1374764919281006,0.017035639456444162,0.03507218360900879,0.00035201569782829635,20,sqrt,2,8,140,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 140}",0.9806009796992665,0.9843906124338947,0.9783767697850443,0.9742954806196698,0.9797386901659592,0.9794805065407669,0.003272124306726328,25,0.9992184694530154,0.9992925452883805,0.9993167053800919,0.999383932590131,0.9994034886731422,0.9993230282769522,6.646043935884466e-05
11.12116298675537,0.251648437046379,0.04652318954467773,0.002592114855584204,30,0.3,1,9,367,"{'max_depth': 30, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 367}",0.981767520451019,0.9857464317338078,0.9785402002307542,0.9755126715511501,0.9803822483638662,0.9803898144661194,0.003399972806124502,4,0.9997632672463076,0.9997966470980462,0.9998269413641075,0.9998238174703277,0.9998321478537403,0.9998085642065059,2.576975930371447e-05
1.0354334831237793,0.01239560661801983,0.035077571868896484,0.0003948168189965742,10,sqrt,7,8,161,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 161}",0.9792744051535756,0.983027481945426,0.9776327953680071,0.9726473536870641,0.9783897791737575,0.978194363065566,0.0033361171381772955,39,0.9934659575302609,0.993419012350647,0.9936726166430192,0.994031864427683,0.9937913500041575,0.9936761601911535,0.00022365908171223108
8.870209360122681,0.20441838068926182,0.05181784629821777,0.002606669909086745,40,0.3,4,9,313,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 313}",0.9819754831477104,0.985710688145314,0.9792467726552406,0.9755704007135649,0.9798907373965449,0.9804788164116751,0.0033337308399828806,1,0.9986170732505351,0.9986933337641722,0.9987426708499414,0.9987776940167884,0.9988049201479415,0.9987271384058758,6.648942507356246e-05
